ref,company,company_location,review_date,country_of_bean_origin,specific_bean_origin_or_bar_name,cocoa_percent,rating,counts_of_ingredients,beans,cocoa_butter,vanilla,lecithin,salt,sugar,sweetener_without_sugar,first_taste,number_of_tastes
1077,Soma,Canada,2013,Blend,"Crazy 88, Guat., D.R., Peru, Mad., PNG",88.0,4.0,3,1,1,0,0,0,1,0,pronounced berry,2
1077,Soma,Canada,2013,Venezuela,"Maracaibo, El Vigia",70.0,4.0,3,1,1,0,0,0,1,0,delicate,4
1081,Soma,Canada,2013,Blend,"Equator, Peru, Dom. Rep",67.0,4.0,3,1,1,0,0,0,1,0,roasted nuts,2
1177,Soma,Canada,2013,Jamaica,"Bachelor's Hall E., St. Thomas Parish, batch bh1",70.0,4.0,3,1,1,0,0,0,1,0,floral,3
1019,Soma,Canada,2013,Dominican republic,"Rizek Cacao, batch DR 12",77.0,3.75,3,1,1,0,0,0,1,0,smoke,3
1073,Soma,Canada,2013,Trinidad,Sangre Grande P.,70.0,3.75,3,1,1,0,0,0,1,0,creamy,3
1077,Soma,Canada,2013,Venezuela,Patanemo,70.0,3.75,3,1,1,0,0,0,1,0,nutty,2
1030,Soma,Canada,2013,Indonesia,Java,70.0,3.25,3,1,1,0,0,0,1,0,creamy,3
1077,Soma,Canada,2013,Blend,Chef's Blend,70.0,3.25,3,1,1,0,0,0,1,0,grassy,3
1173,Soma,Canada,2013,Venezuela,"Orinoco, batch ORI 1",70.0,3.25,3,1,1,0,0,0,1,0,creamy,3
1073,Soma,Canada,2013,Peru,"Apurimac, El Quinacho Co-op",70.0,2.75,3,1,1,0,0,0,1,0,creamy,3
1259,Soma,Canada,2014,Peru,Maranon Canyon,70.0,3.75,3,1,1,0,0,0,1,0,creamy,2
1307,Soma,Canada,2014,Vanuatu,"Espiritu Santo, 'Smoke Monster', batch sm1",70.0,3.75,3,1,1,0,0,0,1,0,creamy,3
1227,Soma,Canada,2014,Nicaragua,"La Tronca, Matagalpa",70.0,3.5,3,1,1,0,0,0,1,0,basic chocolate,2
1307,Soma,Canada,2014,Ecuador,"Camino Verde P., Balao, Guayas",80.0,3.5,3,1,1,0,0,0,1,0,robust,3
1307,Soma,Canada,2014,Nicaragua,La Dalia,70.0,3.25,3,1,1,0,0,0,1,0,spicy,2
1339,Soma,Canada,2014,Blend,"Little Big Man, Madagascar & Ecuador",70.0,3.25,3,1,1,0,0,0,1,0,tart,2
1594,Soma,Canada,2015,Venezuela,Porcelana,75.0,4.0,3,1,1,0,0,0,1,0,balanced,3
1594,Soma,Canada,2015,Venezuela,CSB Chama,70.0,3.5,3,1,1,0,0,0,1,0,roasted nuts,2
1828,Soma,Canada,2016,Vietnam,"Tien Giang, Black S., batch VIT60420.0",70.0,4.0,3,1,1,0,0,0,1,0,creamy,3
1828,Soma,Canada,2016,Nicaragua,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",70.0,3.75,3,1,1,0,0,0,1,0,evolves black pepper to citrus,1
1828,Soma,Canada,2016,Blend,"Abstract S. w/ Jamaica nibs,batch abs60323.0",75.0,3.75,3,1,1,0,0,0,1,0,banana,2
1820,Soma,Canada,2016,Dominican republic,"Oko Caribe, Duarte P., Collab w Chocosol",62.0,3.5,3,1,1,0,0,0,1,0,creamy,3
1820,Soma,Canada,2016,Madagascar,"Sambirano Valley, Black Science, B-60307.0",70.0,3.5,3,1,1,0,0,0,1,0,robust dark tropical fruit,1
1828,Soma,Canada,2016,Brazil,"Bahia Black, batch bra50722.1",70.0,3.5,3,1,1,0,0,0,1,0,creamy,3
1832,Soma,Canada,2016,Ecuador,"Camino Verde, Black S., batch cvu6030.0",70.0,3.25,3,1,1,0,0,0,1,0,nutty,3
2016,Soma,Canada,2017,Colombia,Arauca,70.0,4.0,3,1,1,0,0,0,1,0,creamy,3
2016,Soma,Canada,2017,Fiji,Fiji,70.0,3.25,3,1,1,0,0,0,1,0,creamy,3
2242,Soma,Canada,2018,Madagascar,"Bejofo, Sambirano V., Akesson E.",70.0,4.0,3,1,1,0,0,0,1,0,creamy,3
2242,Soma,Canada,2018,Venezuela,"Choroni, Aragua, Finca Torres Farm",70.0,4.0,3,1,1,0,0,0,1,0,nutty,2
2068,Soma,Canada,2018,Haiti,"Pisa, Creole Gardens",70.0,3.0,3,1,1,0,0,0,1,0,sweet edge,3
1395,Somerville,U.S.A,2014,U.s.a.,"Hawai'i Island, Big Island",70.0,3.5,2,1,0,0,0,0,1,0,intense,4
1367,Somerville,U.S.A,2014,Nicaragua,Nicaragua,70.0,3.25,2,1,0,0,0,0,1,0,earthy,3
1936,Soul,Canada,2017,Madagascar,Madagascar,70.0,3.5,2,1,0,0,0,0,1,0,tart,3
1936,Soul,Canada,2017,Venezuela,Venezuela,75.0,3.5,2,1,0,0,0,0,1,0,dry,3
1940,Soul,Canada,2017,Tanzania,Tanzania,80.0,3.5,2,1,0,0,0,0,1,0,sticky,3
1932,Soul,Canada,2017,Dominican republic,Dominican Republic,70.0,3.25,2,1,0,0,0,0,1,0,few grits,3
1936,Soul,Canada,2017,Ecuador,Ecuador,75.0,3.25,2,1,0,0,0,0,1,0,dry,3
1936,Soul,Canada,2017,Papua new guinea,Papua New Guinea,77.0,3.25,2,1,0,0,0,0,1,0,sandy,4
793,Spagnvola,U.S.A,2012,Dominican republic,AgroCriso Plantation,75.0,3.25,4,1,1,1,0,0,1,0,oily,2
793,Spagnvola,U.S.A,2012,Dominican republic,AgroCriso Plantation,70.0,3.0,4,1,1,1,0,0,1,0,oily,3
793,Spagnvola,U.S.A,2012,Dominican republic,AgroCriso Plantation,80.0,3.0,4,1,1,1,0,0,1,0,fatty,2
1434,Spencer,Australia,2014,Vanuatu,Malekula Island,72.0,2.75,3,1,1,0,0,0,1,0,bready,3
1792,Spencer,Australia,2016,Ecuador,"Ecuador, lot E432314L",70.0,3.75,3,1,1,0,0,0,1,0,floral,2
1792,Spencer,Australia,2016,Madagascar,"Madagascar, lot M0403R",70.0,3.75,3,1,1,0,0,0,1,0,powdery,3
1792,Spencer,Australia,2016,Dominican republic,"Dominican Republic, lot D82R",70.0,3.5,3,1,1,0,0,0,1,0,spicy,2
1932,Spencer,U.S.A,2017,Dominican republic,Dominican Republic,70.0,3.75,3,1,1,0,0,0,1,0,sandy,4
1932,Spencer,U.S.A,2017,Ecuador,Ecuador,70.0,3.5,3,1,1,0,0,0,1,0,floral,2
1932,Spencer,U.S.A,2017,Peru,Peru,70.0,2.75,3,1,1,0,0,0,1,0,floral,3
1057,Sprungli (Felchlin),Switzerland,2013,Bolivia,Alto Beni,70.0,3.0,4,1,1,0,1,0,1,0,fatty,3
1113,SRSLY,U.S.A,2013,Dominican republic,Dominican Republic,70.0,3.0,3,1,0,0,1,0,1,0,unrefined,3
1121,SRSLY,U.S.A,2013,Dominican republic,Dominican Republic,84.0,2.25,3,1,0,0,1,0,1,0,gritty,3
1634,Starchild,U.S.A,2015,Ecuador,"Bolivar, Arriba",70.0,3.0,4,1,1,1,0,0,0,1,coconut,2
1692,Starchild,U.S.A,2015,Dominican republic,Hispaniola,70.0,3.0,4,1,1,1,0,0,0,1,coconut,3
1692,Starchild,U.S.A,2015,Guatemala,Cacao Verapaz,70.0,3.0,4,1,1,1,0,0,0,1,dried fruit,3
1692,Starchild,U.S.A,2015,Nicaragua,Rio Tuma,70.0,3.0,4,1,1,1,0,0,0,1,brownie,3
1696,Starchild,U.S.A,2015,Madagascar,Sambirano Valley,70.0,3.0,4,1,1,1,0,0,0,1,red fruit,2
729,Stella (aka Bernrain),Switzerland,2011,India,India,72.0,3.25,4,1,1,1,0,0,1,0,peanut butter,3
859,Stella (aka Bernrain),Switzerland,2012,Brazil,"Bahia, Agri-Forestal Plantation, 2010",68.0,2.75,4,1,1,1,0,0,1,0,creamy,3
1291,Stone Grindz,U.S.A,2014,Ecuador,"Ecuador, Midnight Dark, batch 600414",84.0,3.5,3,1,1,0,0,0,1,0,floral,2
1291,Stone Grindz,U.S.A,2014,Ecuador,"Ecuador, Twilght Dark, batch 500414",70.0,3.5,3,1,1,0,0,0,1,0,oily surface,3
2012,Stone Grindz,U.S.A,2017,Bolivia,"Wild Bolivia, batch 260",70.0,2.5,3,1,1,0,0,0,1,0,fatty,3
943,StRita Supreme,U.S.A,2012,Philippines,"Samar, East Visayas region",75.0,2.75,4,1,1,1,0,0,1,0,bland,2
939,StRita Supreme,U.S.A,2012,Philippines,"Samar, East Visayas region",65.0,2.5,4,1,1,1,0,0,1,0,vanilla,2
943,StRita Supreme,U.S.A,2012,Philippines,"Samar, East Visayas region",70.0,2.5,4,1,1,1,0,0,1,0,dry,3
1157,Sublime Origins,U.S.A,2013,Belize,Moho Valley,78.0,3.25,2,1,0,0,0,0,1,0,intense,3
1157,Sublime Origins,U.S.A,2013,Madagascar,Sambirano,67.0,2.75,2,1,0,0,0,0,1,0,molasses,3
1800,Summerbird,Denmark,2016,Peru,Peru,71.0,3.0,5,1,1,1,1,0,1,0,powdery,3
1800,Summerbird,Denmark,2016,Peru,Peru,61.0,2.5,5,1,1,1,1,0,1,0,sandy,3
1796,Suruca Chocolate,Venezuela,2016,Venezuela,Venezuela,60.0,3.0,3,1,1,0,0,0,1,0,sticky,4
1796,Suruca Chocolate,Venezuela,2016,Venezuela,Venezuela,70.0,2.75,3,1,1,0,0,0,1,0,sticy,4
1618,Svenska Kakaobolaget,Sweden,2015,Sri lanka,Sri Lanka,70.0,2.75,2,1,0,0,0,0,1,0,ham,3
2434,Svenska Kakaobolaget,Sweden,2019,Tanzania,"Kokoa Kamili, 2017 harvest",74.0,2.75,2,1,0,0,0,0,1,0,fruit,3
2230,Sweet Escalier,Japan,2018,Venezuela,Chuao,75.0,3.25,5,1,1,1,1,0,1,0,acidic,3
2234,Sweet Escalier,Japan,2018,Belize,Belize,70.0,3.0,5,1,1,1,1,0,1,0,buttery,2
2242,Sweet Escalier,Japan,2018,Brazil,"Amazonas, Wild Cacao",70.0,3.0,5,1,1,1,1,0,1,0,cardboard,2
2234,Sweet Escalier,Japan,2018,Tanzania,Tanzania,75.0,2.75,3,1,1,0,0,0,1,0,fatty,3
2242,Sweet Escalier,Japan,2018,Peru,San Martin,70.0,2.5,5,1,1,1,1,0,1,0,pungent,3
2470,Sweetness,Canada,2020,Peru,Ucayali,68.0,3.25,3,1,1,0,0,0,1,0,burnt black licorice,2
2482,Sweetness,Canada,2020,Papua new guinea,Papua New Guinea,73.0,3.25,3,1,1,0,0,0,1,0,savory lemon,2
2474,Sweetness,Canada,2020,Mexico,Tabasco,74.0,3.0,3,1,1,0,0,0,1,0,dried fig,3
761,Szanto Tibor,Hungary,2011,Venezuela,Crudo,70.0,3.0,3,1,1,0,0,0,1,0,rustic,2
939,Szanto Tibor,Hungary,2012,Peru,"Ayacucho, ""El Guinacho""",70.0,3.75,3,1,1,0,0,0,1,0,sweet,2
939,Szanto Tibor,Hungary,2012,Dominican republic,Santo Domingo,70.0,3.25,3,1,1,0,0,0,1,0,rustic,2
939,Szanto Tibor,Hungary,2012,Madagascar,Millot Plantation,70.0,3.25,3,1,1,0,0,0,1,0,rustic,2
1185,Szanto Tibor,Hungary,2013,Madagascar,"Autumn, Primary Harvest, 2012",70.0,3.5,3,1,1,0,0,0,1,0,light color,3
1185,Szanto Tibor,Hungary,2013,Madagascar,"Spring, Secondary Harvest, 2012",70.0,3.5,3,1,1,0,0,0,1,0,dark color,3
1193,Szanto Tibor,Hungary,2013,Nicaragua,Cacao Blanco,70.0,3.25,3,1,1,0,0,0,1,0,sour milk,2
1263,Szanto Tibor,Hungary,2014,Cuba,Baracoa,70.0,3.75,3,1,1,0,0,0,1,0,sandy,2
1263,Szanto Tibor,Hungary,2014,Venezuela,Porcelana,70.0,3.5,3,1,1,0,0,0,1,0,sandy,4
1704,Szanto Tibor,Hungary,2015,Ecuador,"Winak, Sumaco",70.0,3.75,3,1,1,0,0,0,1,0,coarse,2
1708,Szanto Tibor,Hungary,2015,Brazil,"Fazenda Sempre Firme, Bahia",70.0,3.5,3,1,1,0,0,0,1,0,rustic,3
1668,Szanto Tibor,Hungary,2015,Ecuador,Nacional,70.0,3.25,3,1,1,0,0,0,1,0,sweet,3
1704,Szanto Tibor,Hungary,2015,Cuba,Baracoa,88.0,3.25,3,1,1,0,0,0,1,0,rustic,3
1704,Szanto Tibor,Hungary,2015,Madagascar,Ambolikapiky,70.0,3.25,3,1,1,0,0,0,1,0,sour orange,2
1708,Szanto Tibor,Hungary,2015,Vietnam,"Ben Tre, Mekong Delta",70.0,3.25,3,1,1,0,0,0,1,0,smokey,2
1105,Tabal,U.S.A,2013,Peru,"Peru, batch 96",70.0,3.0,4,1,1,1,0,0,1,0,vanilla,4
1101,Tabal,U.S.A,2013,Costa rica,"Costa Rica, batch 83",70.0,2.75,4,1,1,1,0,0,1,0,licorice,3
1101,Tabal,U.S.A,2013,Dominican republic,Dominican Republic,70.0,2.75,4,1,1,1,0,0,1,0,oily,3
1105,Tabal,U.S.A,2013,Mexico,"Chiapas, Lacandon Jungle, batch 95",70.0,2.5,4,1,1,1,0,0,1,0,vanilla,3
1450,Tablette (aka Vanillabeans),Japan,2015,Papua new guinea,Papua,62.0,3.25,5,1,1,1,1,0,1,0,creamy,3
1450,Tablette (aka Vanillabeans),Japan,2015,Vietnam,Vietnam,60.0,3.25,5,1,1,1,1,0,1,0,vanilla,3
1450,Tablette (aka Vanillabeans),Japan,2015,Colombia,Colombia,70.0,3.0,5,1,1,1,1,0,1,0,flat,3
1680,Tablette (aka Vanillabeans),Japan,2015,Trinidad,Trinidad,77.0,2.75,4,1,1,0,1,0,1,0,intense,3
2286,Tala,Vietnam,2019,Vietnam,Vietnam,75.0,3.0,3,1,1,0,0,0,1,0,intense cocoa,3
2286,Tala,Vietnam,2019,Vietnam,Vietnam,70.0,2.75,3,1,1,0,0,0,1,0,cocoa,4
1868,Tan Ban Skrati,Suriname,2016,Suriname,"Paramaribo, batch 20160043-01",70.0,3.25,2,1,0,0,0,0,1,0,earthy,3
2326,Taste Artisan,U.S.A,2019,Peru,Piura,75.0,4.0,3,1,1,0,0,0,1,0,fig,1
2326,Taste Artisan,U.S.A,2019,Peru,Amazonas,75.0,3.25,3,1,1,0,0,0,1,0,blackberry,3
2262,Taste Artisan,U.S.A,2019,Venezuela,"Chuao, batch 20170714C",75.0,3.0,4,1,1,1,0,0,1,0,vanilla,2
2306,Taucherli,Switzerland,2019,Mexico,Mexico,70.0,3.25,3,1,1,0,0,0,1,0,nutty,4
2306,Taucherli,Switzerland,2019,Nicaragua,Nicaragua,72.0,3.0,3,1,1,0,0,0,1,0,nutty,4
180,Taza,U.S.A,2007,Dominican republic,"Dark, Stone Ground",70.0,3.0,3,1,1,0,0,0,1,0,sandy,3
451,Taza,U.S.A,2009,Mexico,Chiapan,75.0,2.75,3,1,1,0,0,0,1,0,rustic,3
785,Taza,U.S.A,2011,Bolivia,Alto Beni,87.0,3.25,3,1,1,0,0,0,1,0,grainy,3
1271,Taza,U.S.A,2014,Belize,Belize,68.0,3.0,3,1,1,0,0,0,1,0,coarse,3
280,TCHO,U.S.A,2008,Madagascar,Citrus-beta,70.0,2.75,5,1,1,1,1,0,1,0,dry,3
199,TCHO,U.S.A,2008,Ghana,Chocolatey-beta,70.0,2.5,5,1,1,1,1,0,1,0,gritty,4
280,TCHO,U.S.A,2008,Peru,Fruity-beta,70.0,2.5,5,1,1,1,1,0,1,0,tangy,4
284,TCHO,U.S.A,2008,Peru,Nutty-beta,,2.5,5,1,1,1,1,0,1,0,dry,3
387,TCHO,U.S.A,2009,Blend,TCHOPro 68,68.0,3.0,5,1,1,1,1,0,1,0,nutty,2
387,TCHO,U.S.A,2009,Blend,TCHOPro 60.5,60.0,2.75,5,1,1,1,1,0,1,0,tea,3
1716,TCHO,U.S.A,2016,Blend,West Africa,62.0,2.0,5,1,1,1,1,0,1,0,strong vanilla,3
805,Tejas,U.S.A,2012,Dominican republic,Presidio,70.0,3.5,4,1,1,1,0,0,1,0,molasses,2
971,Tejas,U.S.A,2012,Brazil,"Bahia, Floresta Azul,Good Friends Reserve#3",70.0,3.5,3,1,1,0,0,0,1,0,honey,3
817,Tejas,U.S.A,2012,Ecuador,"La Bahia, w/ cane juice",70.0,3.25,4,1,1,1,0,0,1,0,gritty,3
825,Tejas,U.S.A,2012,Ecuador,"La Bahia, w/ cane sugar",70.0,3.25,3,1,1,0,0,0,1,0,molasses,3
833,Tejas,U.S.A,2012,Mexico,Espada,70.0,3.25,3,1,1,0,0,0,1,0,molasses,2
971,Tejas,U.S.A,2012,Bolivia,San Jose,67.0,3.25,3,1,1,0,0,0,1,0,green apple,2
801,Tejas,U.S.A,2012,Blend,"Bayou Blend, Ecuador, Mad., PNG",70.0,3.0,4,1,1,1,0,0,1,0,molasses,3
805,Tejas,U.S.A,2012,Papua new guinea,Aranama,70.0,3.0,4,1,1,1,0,0,1,0,molasses,3
829,Tejas,U.S.A,2012,Madagascar,Capistrano*,70.0,3.0,3,1,1,0,0,0,1,0,sticky,2
971,Tejas,U.S.A,2012,Venezuela,Concepcion*,80.0,3.0,4,1,1,1,0,0,1,0,earthy,3
801,Tejas,U.S.A,2012,Madagascar,Concepcion,70.0,2.75,4,1,1,1,0,0,1,0,molasses,2
829,Tejas,U.S.A,2012,Bolivia,San Jose,70.0,2.75,3,1,1,0,0,0,1,0,candy,3
967,Tejas,U.S.A,2012,Brazil,Espada,70.0,2.75,3,1,1,0,0,0,1,0,flat,3
821,Tejas,U.S.A,2012,Peru,Capistrano,70.0,2.0,4,1,1,1,0,0,1,0,perfume,3
1323,Terroir,U.S.A,2014,Madagascar,"Madagascar, batch 6-5-15",67.0,3.75,2,1,0,0,0,0,1,0,sweet,4
1323,Terroir,U.S.A,2014,Uganda,"Uganda, batch 6-3-15",73.0,3.75,2,1,0,0,0,0,1,0,creamy,3
1323,Terroir,U.S.A,2014,Ecuador,"Ecuador, batch 6-5-15",77.0,3.25,2,1,0,0,0,0,1,0,intense,2
1478,Terroir,U.S.A,2015,Belize,Belize,70.0,3.75,2,1,0,0,0,0,1,0,nutty,3
1478,Terroir,U.S.A,2015,Madagascar,Madagascar,70.0,3.75,2,1,0,0,0,0,1,0,bright fruit,2
1558,Terroir,U.S.A,2015,Guatemala,Guatemala,70.0,3.75,3,1,1,0,0,0,1,0,walnuts,3
1554,Terroir,U.S.A,2015,Dominican republic,Oko Caribe,,3.5,3,1,1,0,0,0,1,0,spicy,3
1482,Terroir,U.S.A,2015,Ecuador,Ecuador,70.0,3.25,2,1,0,0,0,0,1,0,floral,3
1478,Terroir,U.S.A,2015,Peru,Peru,70.0,2.75,2,1,0,0,0,0,1,0,spicy,3
2370,Terroir,U.S.A,2019,Bolivia,Alto Beni,77.0,3.25,3,1,1,0,0,0,1,0,muted,2
2358,Terroir,U.S.A,2019,Belize,Maya Mountain,77.0,3.0,3,1,1,0,0,0,1,0,berries,4
2374,Terroir,U.S.A,2019,Haiti,Haiti,72.0,2.75,3,1,1,0,0,0,1,0,harsh,2
1614,The Barn,Sweden,2015,Peru,Peru,70.0,3.0,3,1,1,0,0,0,1,0,sandy,3
162,Theo,U.S.A,2007,Madagascar,Madagascar,65.0,3.5,3,1,1,0,0,0,1,0,sandy,3
184,Theo,U.S.A,2007,Ghana,"Ghana, Kumasi",84.0,3.0,4,1,1,1,0,0,1,0,dry,3
188,Theo,U.S.A,2007,Blend,"Ghana, Panama, Ecuador",75.0,3.0,3,1,1,0,0,0,1,0,sandy,3
184,Theo,U.S.A,2007,Ivory coast,Ivory Coast,75.0,2.5,4,1,1,1,0,0,1,0,dry,4
188,Theo,U.S.A,2007,Venezuela,"Venezuela; Barinos, Merida, Tachron",91.0,2.0,2,1,0,0,0,0,1,0,dry,3
903,Theo,U.S.A,2012,Congo,Congo w/ nibs,65.0,3.25,4,1,1,1,0,0,1,0,sweet,3
1684,Theobroma,Japan,2015,Peru,"Piura Select, Cacao Blanc",70.0,3.25,2,1,0,0,0,0,1,0,peanut butter,2
2414,Thistle & Rose aka Aggie USU,U.S.A,2019,Ecuador,"Costa Esmeraldas, 2017 h., batch 28",70.0,3.5,2,1,0,0,0,0,1,0,pure,3
2182,Tibito,Colombia,2018,Colombia,"Putumayo, lot 021",70.0,3.25,3,1,0,0,1,0,1,0,spicy,2
2182,Tibito,Colombia,2018,Colombia,"Meta, lot 052",70.0,3.0,3,1,0,0,1,0,1,0,floral,2
1836,Timo A. Meyer,Germany,2016,Belize,"Belize, med roast",72.0,3.75,3,1,1,0,0,0,1,0,bright fruit,2
2358,Tiny House,U.S.A,2019,Tanzania,Kokoa Kamili,71.0,2.75,2,1,0,0,0,0,1,0,bland,3
1418,To'ak (Ecuatoriana),Ecuador,2014,Ecuador,Manabi,81.0,3.25,2,1,0,0,0,0,1,0,waxy,3
789,Tocoti,U.S.A,2011,Dominican republic,Dominican Republic,74.0,3.0,3,1,1,0,0,0,1,0,pronounced fruit,2
789,Tocoti,U.S.A,2011,Venezuela,Venezuela,72.0,2.75,3,1,1,0,0,0,1,0,peanut butter,2
927,Tocoti,U.S.A,2012,Bolivia,"Wild Bolivian, Jungle Love",77.0,3.0,3,1,1,0,0,0,1,0,sandy,2
2060,Tosier,U.k.,2018,Belize,Maya Mtn.,70.0,3.5,3,1,1,0,0,0,1,0,honey,2
2060,Tosier,U.k.,2018,Bolivia,"Alto Beni, 2016",70.0,3.0,3,1,1,0,0,0,1,0,spicy,3
2064,Tosier,U.k.,2018,Haiti,Acul du Nard,70.0,2.75,3,1,1,0,0,0,1,0,metallic,2
2270,Tosier,U.k.,2019,Colombia,Tumaco,70.0,2.75,3,1,1,0,0,0,1,0,dull,3
2314,Tree to Bar,South korea,2019,Ecuador,Ecuador,70.0,3.5,2,1,0,0,0,0,1,0,nutty,2
1239,Treehouse,U.S.A,2014,Dominican republic,Conacado,72.0,3.0,2,1,0,0,0,0,1,0,baked,3
2218,Tribar,Peru,2018,Peru,"Piura, Gran Chilique",70.0,3.5,3,1,1,0,0,0,1,0,sweet,3
2210,Tribar,Peru,2018,Peru,Ucayali,73.0,3.0,3,1,1,0,0,0,1,0,powdery,3
2470,Tribe,Canada,2020,Peru,Ucayali,70.0,3.0,2,1,0,0,0,0,1,0,very sandy,3
2490,Tribe,Canada,2020,Vietnam,"Dak Lak, batch 0A08",70.0,2.75,2,1,0,0,0,0,1,0,tart,4
2490,Tribe,Canada,2020,Honduras,"Copan, batch 0A03",70.0,2.75,2,1,0,0,0,0,1,0,woody,3
753,twenty-four blackbirds,U.S.A,2011,Dominican republic,Dominican Republic,73.0,2.75,2,1,0,0,0,0,1,0,roasty,3
1022,twenty-four blackbirds,U.S.A,2013,Dominican republic,"Dominican Republic, batch 85",68.0,3.25,2,1,0,0,0,0,1,0,roasty,3
1026,twenty-four blackbirds,U.S.A,2013,Bolivia,"Palos Blancos, batch 97",75.0,2.5,2,1,0,0,0,0,1,0,roasty,4
1235,twenty-four blackbirds,U.S.A,2014,Madagascar,"Madagascar, lot 137",75.0,3.5,2,1,0,0,0,0,1,0,intense,2
1700,twenty-four blackbirds,U.S.A,2015,Ecuador,"Cedeno, lot 271",75.0,3.5,2,1,0,0,0,0,1,0,intense,2
1700,twenty-four blackbirds,U.S.A,2015,Dominican republic,Oko Caribe,75.0,2.75,2,1,0,0,0,0,1,0,spicy,3
1996,twenty-four blackbirds,U.S.A,2017,Tanzania,Kokoa Kamili,75.0,3.25,2,1,0,0,0,0,1,0,dry,3
1740,Two Ravens,U.S.A,2016,Peru,Peru,60.0,3.0,3,1,1,0,0,0,1,0,coarse,3
2004,Uncouth,Canada,2017,Guatemala,Guatemala,75.0,3.25,2,1,0,0,0,0,1,0,dry,3
2004,Uncouth,Canada,2017,Tanzania,Tanzania,75.0,3.0,2,1,0,0,0,0,1,0,dry,4
2000,Uncouth,Canada,2017,Dominican republic,Dominican Republic,75.0,2.75,2,1,0,0,0,0,1,0,dry,4
1438,Undone,U.S.A,2014,Dominican republic,"San Francisco de Macoris, Nourish",70.0,3.0,2,1,0,0,0,0,1,0,tart,3
1438,Undone,U.S.A,2014,Nicaragua,Matagalpa,74.0,2.75,2,1,0,0,0,0,1,0,creamy,4
1752,Upchurch,U.S.A,2016,Tanzania,"Tanzania, Party Bar",72.0,3.25,2,1,0,0,0,0,1,0,sandy,3
1752,Upchurch,U.S.A,2016,Madagascar,"Madagascar, Sassy Bar",72.0,3.0,2,1,0,0,0,0,1,0,sweet,3
1327,Urzi,Italy,2014,Venezuela,"Sur del Lago, Merida",65.0,3.25,4,1,1,1,0,0,1,0,intense,3
1968,Utopick,Spain,2017,Colombia,"Sierra Nevada, Tutu Iku",70.0,3.75,3,1,1,0,0,0,1,0,spice,3
2210,Utopick,Spain,2018,Nicaragua,Nugo,70.0,3.75,3,1,1,0,0,0,1,0,roasty cocoa,1
2478,Vaka,Canada,2020,Belize,"Maya Mountain, Toledo, batch 91",74.0,3.5,3,1,1,0,0,0,1,0,roasted strawberry,2
63,Valrhona,France,2006,Blend,"Guanaja, South America",70.0,3.75,5,1,1,1,1,0,1,0,subtle,4
75,Valrhona,France,2006,Madagascar,"Sambirano, Ampamakia 2005, Millot P.",64.0,3.5,5,1,1,1,1,0,1,0,red berry,2
63,Valrhona,France,2006,Blend,"Carribean, Caraibe",66.0,3.0,5,1,1,1,1,0,1,0,slight bitter,2
75,Valrhona,France,2006,Venezuela,"Porcelana, Maracaibo, Palmira P. 2005",64.0,3.0,5,1,1,1,1,0,1,0,modest,3
75,Valrhona,France,2006,Trinidad,Gran Couva 2005 P.,64.0,2.5,5,1,1,1,1,0,1,0,nutty,3
129,Valrhona,France,2007,Madagascar,Manjari,64.0,4.0,5,1,1,1,1,0,1,0,creamy,3
129,Valrhona,France,2007,Venezuela,Chuao 2002 P.,65.0,3.75,5,1,1,1,1,0,1,0,sandy,3
162,Valrhona,France,2007,Venezuela,"Porcelana, Maracaibo, Palmira P. 2006",64.0,3.25,5,1,1,1,1,0,1,0,creamy,2
117,Valrhona,France,2007,Blend,"Araguani, Venezuela, Carribean",72.0,3.0,5,1,1,1,1,0,1,0,creamy,3
157,Valrhona,France,2007,Blend,"Le Noir Amer, West Africa",71.0,2.75,5,1,1,1,1,0,1,0,nutty and bitter dominate,1
153,Valrhona,France,2007,Blend,"Abinao, West Africa",85.0,2.5,5,1,1,1,1,0,1,0,berries,3
147,Valrhona,France,2007,Blend,Le Noir Extra Amer,85.0,1.5,5,1,1,1,1,0,1,0,creamy,3
327,Valrhona,France,2009,Dominican republic,Tainori,64.0,3.75,5,1,1,1,1,0,1,0,cocoa dominates,2
370,Valrhona,France,2009,Ecuador,Alpaco,66.0,3.75,5,1,1,1,1,0,1,0,rich cocoa,2
395,Valrhona,France,2009,Ghana,Nyangbo,68.0,3.5,5,1,1,1,1,0,1,0,creamy,3
757,Valrhona,France,2011,Venezuela,"Porcelana, Pedegral",64.0,4.0,5,1,1,1,1,0,1,0,creamy,3
709,Valrhona,France,2063,Blend,Caraque,56.0,3.25,5,1,1,1,1,0,1,0,intense sweet,3
931,Valrhona,France,2012,Venezuela,"Otucan, Grand Cru",69.0,4.0,5,1,1,1,1,0,1,0,green,3
1145,Valrhona,France,2013,Blend,"Andoa, Grand Cru blend",70.0,3.5,5,1,1,1,1,0,1,0,yogurt,3
1153,Valrhona,France,2013,Dominican republic,"Loma Sotavento, 2013",64.0,3.5,5,1,1,1,1,0,1,0,complex,4
1510,Valrhona,France,2015,Peru,"Piura, Illanka, Quemazon",63.0,4.0,5,1,1,1,1,0,1,0,intense,3
1972,Valrhona,France,2017,Blend,"Oriado, Peru, Dom. Rep",60.0,3.25,3,1,1,0,0,0,1,0,intense,3
